order_id,customer_id,age,account_age_days,customer_segment,country,platform,device_type,payment_method,product_category,avg_order_value_usd,refund_amount_requested_usd,is_high_value_item,discount_used,order_date,return_date,days_to_return,return_reason,total_orders_lifetime,total_returns_lifetime,return_rate_pct,item_returned_opened,return_packaging_intact,photo_evidence_provided,tracking_number_valid,shipping_carrier,address_change_before_delivery,refund_to_different_account,multiple_accounts_flag,customer_support_contacts,previous_dispute_count,wishlist_to_cart_time_hrs,review_left_after_return,abuse_type,abuse_label
ORD2031443,CUST393901,46,1246,Bronze,DE,Tablet App,Windows PC,Credit Card,Shoes,250.46,208.12,1,0,2023-10-17,2023-11-03,17,Defective/Broken,28,3,10.7,0,1,1,1,USPS,0,0,0,1,0,62.7,0,Legitimate,0
ORD2017936,CUST783288,69,1394,Gold,FR,Tablet App,iPad,Credit Card,Grocery,156.74,153.44,0,0,2023-03-02,2023-03-23,21,Quality Issue,64,1,1.6,1,1,1,1,DHL,0,0,0,0,1,58.7,0,Legitimate,0
ORD2032102,CUST569336,58,346,New,US,Web Browser,Android,Credit Card,Clothing,70.31,64.62,0,0,2022-12-08,2022-12-25,17,Gift Duplicate,9,0,0.0,0,0,1,1,FedEx,1,0,0,0,1,27.6,0,Legitimate,0
ORD2004591,CUST102770,36,774,Silver,US,Web Browser,Windows PC,Credit Card,Sports,34.51,31.57,0,1,2023-10-26,2023-11-12,17,Gift Duplicate,39,4,10.3,0,1,0,1,UPS,0,0,0,1,0,37.8,0,Legitimate,0
ORD2033831,CUST486744,63,1858,Bronze,IN,Tablet App,MacBook,Debit Card,Electronics,29.75,26.36,0,0,2022-07-29,2022-08-21,23,Quality Issue,55,2,3.6,1,0,0,1,FedEx,0,0,0,1,1,68.1,0,Legitimate,0
ORD2012466,CUST131010,54,1267,Gold,US,Tablet App,Windows PC,Buy Now Pay Later,Books,169.28,159.3,0,0,2023-05-21,2023-06-17,27,Not As Described,89,72,80.9,0,1,0,1,DHL,0,0,0,4,2,65.1,0,Policy Abuser,1
ORD2046745,CUST309604,29,1239,Bronze,GB,Mobile App,iPad,PayPal,Jewelry,148.8,144.89,0,1,2023-07-25,2023-07-26,1,Not As Described,97,72,74.2,1,0,0,1,USPS,0,0,1,3,0,23.9,0,Policy Abuser,1
ORD2001119,CUST925817,25,1179,New,FR,Web Browser,Android,Credit Card,Clothing,283.77,273.48,1,0,2023-08-28,2023-08-31,3,Not As Described,20,8,40.0,0,0,0,0,UPS,0,0,0,1,0,4.3,0,Fraudulent Return,2
ORD2022907,CUST712576,25,518,Silver,US,Tablet App,MacBook,PayPal,Home & Kitchen,59.71,53.07,0,0,2022-06-25,2022-07-12,17,Defective/Broken,54,1,1.9,0,1,1,1,OnTrac,0,0,0,0,0,38.8,0,Legitimate,0
ORD2045729,CUST338104,22,1219,Gold,US,Tablet App,MacBook,Buy Now Pay Later,Electronics,179.34,143.77,0,0,2023-06-24,2023-07-20,26,Arrived Late,67,2,3.0,0,1,1,1,OnTrac,1,0,0,0,0,44.9,0,Legitimate,0
ORD2044377,CUST991095,20,868,Bronze,US,Web Browser,iPad,Buy Now Pay Later,Clothing,471.98,464.6,1,1,2023-11-17,2023-11-22,5,Wrong Item Sent,19,10,52.6,0,0,1,0,FedEx,0,0,0,4,0,4.8,0,Fraudulent Return,2
ORD2057762,CUST219506,64,1250,New,US,Tablet App,iPhone,Credit Card,Furniture,32.86,27.39,0,0,2023-04-10,2023-04-18,8,Too Large,5,0,0.0,0,1,1,1,OnTrac,0,0,0,0,0,57.1,0,Legitimate,0
ORD2002812,CUST129243,32,2151,Silver,AU,Web Browser,MacBook,Debit Card,Shoes,41.43,41.2,0,0,2022-03-05,2022-03-22,17,Wrong Item Sent,23,10,43.5,1,1,0,1,USPS,0,0,0,6,2,61.9,0,Policy Abuser,1
ORD2011409,CUST107819,20,2085,Silver,IN,Web Browser,iPhone,Gift Card,Clothing,249.77,200.44,1,0,2023-05-16,2023-05-19,3,Accidental Order,50,7,14.0,1,1,1,1,USPS,0,0,0,1,1,30.4,0,Legitimate,0
ORD2025639,CUST693012,34,905,Silver,DE,Web Browser,iPad,Debit Card,Home & Kitchen,432.16,411.46,1,0,2023-04-21,2023-04-23,2,Item Not Received,26,12,46.2,0,1,1,0,OnTrac,1,1,0,2,5,0.1,0,Fraudulent Return,2
ORD2047488,CUST265773,31,1020,Bronze,US,Web Browser,Android,Credit Card,Clothing,33.71,30.55,0,1,2022-01-31,2022-02-19,19,Defective/Broken,95,54,56.8,0,1,0,1,UPS,0,0,0,3,5,43.6,0,Policy Abuser,1
ORD2020373,CUST953956,69,960,Platinum,US,Tablet App,Android,Debit Card,Shoes,129.37,120.84,0,1,2022-02-24,2022-02-26,2,Defective/Broken,34,1,2.9,0,1,1,1,OnTrac,0,0,0,1,0,5.7,0,Legitimate,0
ORD2055355,CUST858617,54,2053,Platinum,IN,Web Browser,Android,Credit Card,Clothing,215.69,174.55,1,0,2022-05-10,2022-05-13,3,Not As Described,4,0,0.0,0,1,1,1,UPS,0,0,0,1,1,52.3,0,Legitimate,0
ORD2035809,CUST760368,47,1676,New,CA,Web Browser,Android,Buy Now Pay Later,Jewelry,42.68,39.84,0,0,2022-07-10,2022-07-11,1,Not As Described,13,0,0.0,0,1,0,1,DHL,0,0,0,1,0,50.9,0,Legitimate,0
ORD2034108,CUST548268,47,235,New,BR,Web Browser,MacBook,PayPal,Shoes,110.58,94.48,0,0,2023-02-24,2023-03-09,13,Changed Mind,68,7,10.3,0,1,0,1,UPS,0,0,0,0,1,39.4,0,Legitimate,0
ORD2042498,CUST470313,46,2378,Gold,GB,Web Browser,MacBook,Credit Card,Beauty,110.95,107.48,0,1,2023-05-11,2023-05-20,9,Arrived Late,30,12,40.0,1,0,0,1,FedEx,0,0,1,1,2,60.8,0,Policy Abuser,1
ORD2004296,CUST109819,46,2001,Gold,US,Tablet App,Android,Buy Now Pay Later,Clothing,24.78,21.19,0,1,2022-04-09,2022-04-25,16,Gift Duplicate,9,0,0.0,0,1,0,1,FedEx,0,0,0,0,1,35.7,1,Legitimate,0
ORD2048966,CUST523547,27,2405,Gold,BR,Tablet App,Android,Debit Card,Books,54.6,53.74,0,0,2022-07-28,2022-08-20,23,Wrong Item Sent,6,0,0.0,1,1,0,1,FedEx,0,0,0,0,0,10.2,1,Legitimate,0
ORD2043686,CUST741983,52,2410,New,IN,Mobile App,Android,PayPal,Home & Kitchen,221.38,185.96,1,1,2022-03-13,2022-04-02,20,Not As Described,19,0,0.0,0,1,1,1,USPS,0,0,0,0,1,49.0,0,Legitimate,0
ORD2038156,CUST551583,23,1057,Silver,BR,Web Browser,MacBook,PayPal,Clothing,519.79,538.87,1,0,2023-07-09,2023-07-14,5,Found Better Price,8,5,62.5,0,1,1,0,DHL,0,1,0,6,1,3.2,0,Fraudulent Return,2
ORD2039955,CUST960998,52,1591,Silver,BR,Mobile App,iPad,PayPal,Beauty,137.02,110.11,0,0,2023-09-05,2023-09-13,8,Wrong Item Sent,56,5,8.9,0,1,0,1,DHL,0,0,0,1,1,38.7,0,Legitimate,0
ORD2032933,CUST735215,24,1021,Bronze,US,Mobile App,Android,PayPal,Shoes,141.1,128.36,0,1,2022-05-04,2022-05-30,26,Found Better Price,73,3,4.1,1,1,1,1,OnTrac,0,0,0,0,1,37.8,1,Legitimate,0
ORD2058019,CUST664460,30,2174,Platinum,BR,Mobile App,iPhone,Debit Card,Clothing,190.12,178.01,0,1,2022-04-04,2022-05-01,27,Wrong Item Sent,56,29,51.8,1,0,1,1,OnTrac,0,0,0,6,0,56.2,0,Policy Abuser,1
ORD2058646,CUST871168,69,1212,Platinum,IN,Tablet App,iPad,Credit Card,Home & Kitchen,258.62,243.84,1,0,2022-07-12,2022-08-06,25,Changed Mind,64,6,9.4,0,1,0,1,OnTrac,0,0,0,0,1,42.0,0,Legitimate,0
ORD2015441,CUST303691,53,1724,New,DE,Tablet App,Windows PC,Credit Card,Grocery,76.38,67.36,0,0,2023-06-21,2023-07-15,24,Too Large,62,7,11.3,0,1,1,1,UPS,0,0,0,1,0,6.3,1,Legitimate,0
ORD2049104,CUST845311,47,443,Silver,AU,Mobile App,Windows PC,Gift Card,Grocery,116.13,105.63,0,0,2023-04-07,2023-05-07,30,Changed Mind,26,18,69.2,1,0,0,1,FedEx,0,0,1,6,2,71.6,0,Policy Abuser,1
ORD2025982,CUST726474,21,999,New,DE,Web Browser,MacBook,PayPal,Furniture,282.14,233.7,1,0,2022-11-08,2022-11-10,2,Quality Issue,65,3,4.6,0,0,1,1,USPS,1,0,0,0,0,24.3,1,Legitimate,0
ORD2042308,CUST869976,66,1816,Bronze,US,Tablet App,Android,Credit Card,Home & Kitchen,199.71,165.53,0,0,2022-06-02,2022-06-29,27,Wrong Item Sent,29,0,0.0,0,1,0,1,DHL,0,0,0,0,1,68.3,1,Legitimate,0
ORD2008765,CUST243001,31,64,Platinum,US,Web Browser,MacBook,Debit Card,Books,102.86,85.88,0,1,2022-08-12,2022-09-03,22,Arrived Late,43,5,11.6,0,1,1,1,DHL,0,0,0,0,0,40.5,0,Legitimate,0
ORD2035136,CUST364318,68,932,New,US,Mobile App,Windows PC,PayPal,Shoes,247.63,199.29,1,0,2023-04-14,2023-05-01,17,Arrived Late,50,0,0.0,0,1,1,1,DHL,0,0,0,0,1,41.2,0,Legitimate,0
ORD2019890,CUST676429,66,321,Bronze,US,Mobile App,Android,Debit Card,Shoes,368.8,349.35,1,1,2023-03-05,2023-04-26,52,Too Large,21,6,28.6,1,1,0,1,OnTrac,0,0,0,2,0,1.8,1,Wardrobing,3
ORD2019424,CUST704098,48,1032,New,GB,Web Browser,Windows PC,Gift Card,Beauty,222.95,222.16,1,0,2022-07-11,2022-07-31,20,Too Large,11,1,9.1,0,0,0,1,USPS,0,0,0,0,1,42.3,1,Legitimate,0
ORD2013478,CUST582284,64,2424,Silver,GB,Web Browser,Android,Debit Card,Jewelry,190.58,165.78,0,1,2023-12-01,2023-12-25,24,Not As Described,61,3,4.9,0,0,0,1,FedEx,1,0,0,1,1,53.0,1,Legitimate,0
ORD2033250,CUST920055,43,674,Silver,US,Tablet App,Android,Credit Card,Clothing,29.37,24.78,0,0,2022-07-29,2022-08-21,23,Not As Described,22,0,0.0,0,1,0,1,DHL,0,0,0,1,1,29.6,1,Legitimate,0
ORD2046771,CUST814081,68,1378,Gold,US,Web Browser,MacBook,Debit Card,Clothing,178.45,173.52,0,0,2023-06-21,2023-06-27,6,Defective/Broken,75,3,4.0,1,0,1,1,UPS,0,0,0,0,0,46.2,0,Legitimate,0
ORD2049988,CUST764354,60,1184,Silver,US,Tablet App,MacBook,Debit Card,Furniture,108.37,93.66,0,0,2023-02-08,2023-03-01,21,Too Large,30,1,3.3,0,1,1,1,USPS,0,0,0,1,0,6.8,0,Legitimate,0
ORD2034052,CUST331994,37,911,Bronze,CA,Tablet App,iPhone,Debit Card,Sports,51.99,51.43,0,0,2022-01-09,2022-01-26,17,Changed Mind,72,1,1.4,1,1,1,1,FedEx,0,0,0,1,1,71.9,1,Legitimate,0
ORD2004193,CUST434359,33,1570,New,US,Mobile App,Windows PC,Credit Card,Books,520.72,546.65,1,1,2022-04-03,2022-04-08,5,Arrived Late,10,5,50.0,0,1,1,0,FedEx,0,0,0,3,4,3.2,0,Fraudulent Return,2
ORD2014534,CUST852537,18,2176,Silver,CA,Web Browser,iPhone,Gift Card,Shoes,119.49,119.08,0,1,2023-01-19,2023-01-31,12,Found Better Price,4,0,0.0,0,1,1,1,USPS,0,0,0,0,1,32.5,0,Legitimate,0
ORD2055295,CUST254437,28,455,Platinum,US,Mobile App,Windows PC,Debit Card,Books,88.91,78.62,0,0,2022-11-24,2022-11-30,6,Changed Mind,4,0,0.0,1,0,1,1,FedEx,0,0,0,1,0,6.4,1,Legitimate,0
ORD2037952,CUST198615,42,165,New,FR,Tablet App,Android,Debit Card,Grocery,243.12,208.99,1,0,2022-07-10,2022-07-12,2,Quality Issue,71,7,9.9,0,1,1,1,UPS,0,0,0,0,1,48.7,1,Legitimate,0
ORD2052317,CUST465467,62,500,Bronze,US,Tablet App,Android,Credit Card,Furniture,117.61,106.34,0,0,2023-05-17,2023-06-12,26,Arrived Late,94,69,73.4,1,1,0,1,UPS,0,0,0,1,3,66.8,0,Policy Abuser,1
ORD2022357,CUST268453,47,1178,New,GB,Tablet App,Windows PC,Credit Card,Shoes,63.91,58.31,0,1,2022-04-21,2022-05-24,33,Changed Mind,45,18,40.0,1,0,0,1,UPS,0,0,0,5,3,3.2,0,Wardrobing,3
ORD2049960,CUST621760,67,1677,Bronze,GB,Web Browser,Android,Buy Now Pay Later,Books,40.47,39.23,0,0,2022-08-21,2022-08-24,3,Too Large,68,2,2.9,1,1,1,1,OnTrac,0,0,0,0,1,33.4,1,Legitimate,0
ORD2007215,CUST662387,65,2018,Silver,FR,Tablet App,MacBook,Gift Card,Shoes,87.76,78.33,0,0,2023-04-09,2023-05-03,24,Changed Mind,60,5,8.3,0,1,0,1,DHL,0,0,0,1,0,35.8,0,Legitimate,0
ORD2022318,CUST210317,70,734,Silver,DE,Web Browser,iPad,Debit Card,Toys,249.83,235.99,1,0,2022-01-26,2022-02-09,14,Not As Described,76,1,1.3,1,0,0,1,UPS,0,0,0,0,0,24.0,0,Legitimate,0
ORD2046346,CUST668044,36,2490,Bronze,CA,Web Browser,Android,Credit Card,Toys,272.69,241.95,1,0,2023-03-01,2023-03-22,21,Defective/Broken,60,4,6.7,0,1,1,1,FedEx,0,0,0,0,0,38.7,0,Legitimate,0
ORD2028779,CUST470607,60,326,Gold,BR,Mobile App,Android,Credit Card,Shoes,491.23,503.11,1,0,2022-09-29,2022-10-02,3,Found Better Price,4,2,50.0,0,1,1,1,USPS,0,1,0,6,5,1.9,0,Fraudulent Return,2
ORD2033661,CUST694577,36,229,Bronze,BR,Mobile App,iPad,Credit Card,Books,100.88,83.4,0,0,2022-04-13,2022-04-22,9,Changed Mind,5,0,0.0,0,1,1,1,FedEx,0,0,0,1,1,57.1,1,Legitimate,0
ORD2013519,CUST359563,35,1006,Silver,GB,Mobile App,Android,PayPal,Grocery,274.94,257.73,1,0,2023-06-08,2023-06-29,21,Wrong Item Sent,35,3,8.6,0,1,1,1,USPS,0,0,0,1,0,21.0,0,Legitimate,0
ORD2026650,CUST195073,39,726,Bronze,US,Tablet App,iPad,Buy Now Pay Later,Jewelry,179.85,149.98,0,0,2022-08-12,2022-08-15,3,Found Better Price,28,0,0.0,1,1,0,1,UPS,1,0,0,0,1,2.4,0,Legitimate,0
ORD2046313,CUST128426,44,1763,Bronze,US,Mobile App,MacBook,Credit Card,Tools,236.81,232.43,1,0,2022-02-11,2022-02-28,17,Not As Described,52,3,5.8,0,1,0,1,UPS,0,0,0,0,1,55.1,1,Legitimate,0
ORD2042969,CUST840270,25,412,Gold,US,Web Browser,MacBook,Gift Card,Shoes,457.75,435.51,1,0,2022-05-20,2022-06-22,33,Found Better Price,20,10,50.0,1,1,0,1,DHL,0,0,0,5,1,3.6,0,Wardrobing,3
ORD2059676,CUST131815,24,199,New,GB,Tablet App,Windows PC,Credit Card,Sports,287.91,269.51,1,0,2023-03-21,2023-04-02,12,Accidental Order,78,0,0.0,0,1,0,1,UPS,0,0,0,1,1,29.4,0,Legitimate,0
ORD2031160,CUST899323,18,589,Bronze,US,Mobile App,iPhone,Debit Card,Toys,249.53,234.53,1,0,2022-02-13,2022-03-06,21,Gift Duplicate,68,6,8.8,0,1,0,1,FedEx,0,0,0,1,0,23.7,1,Legitimate,0
ORD2039364,CUST600362,25,1996,Silver,US,Web Browser,Android,Debit Card,Clothing,126.55,102.11,0,1,2022-02-13,2022-02-16,3,Defective/Broken,26,2,7.7,1,1,0,1,UPS,0,0,0,1,0,43.6,1,Legitimate,0
ORD2039840,CUST801239,57,1221,New,IN,Mobile App,Android,Credit Card,Jewelry,94.08,76.48,0,1,2023-06-30,2023-07-22,22,Gift Duplicate,2,0,0.0,0,0,0,1,OnTrac,0,0,0,1,1,53.2,0,Legitimate,0
ORD2049284,CUST240185,69,1735,New,US,Mobile App,Windows PC,PayPal,Clothing,55.01,50.04,0,1,2022-06-18,2022-07-17,29,Too Small,73,4,5.5,1,1,1,1,UPS,0,0,0,0,1,33.7,1,Legitimate,0
ORD2023985,CUST362248,50,1809,Bronze,IN,Web Browser,Android,Credit Card,Shoes,55.33,52.89,0,0,2023-02-09,2023-02-28,19,Wrong Item Sent,21,2,9.5,1,0,1,1,USPS,0,0,0,1,1,22.3,1,Legitimate,0
ORD2027596,CUST180597,70,21,Bronze,DE,Web Browser,MacBook,PayPal,Clothing,37.31,36.42,0,0,2022-01-15,2022-02-03,19,Too Large,28,3,10.7,0,1,0,1,USPS,0,0,0,0,1,55.6,0,Legitimate,0
ORD2037867,CUST975296,18,2187,Gold,FR,Web Browser,iPad,PayPal,Grocery,94.2,89.91,0,1,2022-05-03,2022-05-25,22,Arrived Late,113,94,83.2,1,0,0,1,OnTrac,0,0,0,6,5,38.0,0,Policy Abuser,1
ORD2009604,CUST932488,69,2436,New,GB,Mobile App,Android,Debit Card,Beauty,230.16,202.53,1,0,2023-02-02,2023-02-08,6,Too Small,14,0,0.0,0,0,1,1,FedEx,0,0,0,1,1,60.4,0,Legitimate,0
ORD2022061,CUST408447,56,961,Silver,CA,Web Browser,Windows PC,Credit Card,Toys,129.13,128.09,0,0,2022-08-01,2022-08-20,19,Not As Described,29,0,0.0,0,1,1,1,OnTrac,0,0,0,1,0,36.9,1,Legitimate,0
ORD2057978,CUST233775,56,1819,Silver,US,Mobile App,Windows PC,Gift Card,Books,581.81,577.63,1,0,2023-01-27,2023-01-28,1,Arrived Late,27,14,51.9,0,1,1,0,DHL,0,1,1,5,2,0.7,0,Fraudulent Return,2
ORD2057568,CUST293883,41,524,Bronze,BR,Tablet App,iPhone,Gift Card,Clothing,302.33,290.09,1,1,2023-03-09,2023-04-14,36,Too Large,42,23,54.8,1,1,0,1,DHL,0,0,0,2,0,0.9,0,Wardrobing,3
ORD2031664,CUST744830,21,1161,Gold,CA,Web Browser,iPhone,Debit Card,Grocery,85.36,77.18,0,1,2023-08-16,2023-08-25,9,Too Small,56,28,50.0,1,0,1,1,FedEx,0,0,0,6,2,49.3,0,Policy Abuser,1
ORD2030469,CUST530347,61,68,New,US,Mobile App,Android,Debit Card,Shoes,290.16,264.8,1,1,2023-03-17,2023-04-09,23,Changed Mind,72,2,2.8,0,1,1,1,FedEx,0,0,0,0,0,68.4,0,Legitimate,0
ORD2050813,CUST320035,19,987,Bronze,FR,Tablet App,iPad,Gift Card,Sports,219.39,215.79,1,0,2022-04-12,2022-05-06,24,Arrived Late,1,0,0.0,1,1,1,1,USPS,0,0,0,1,1,23.8,0,Legitimate,0
ORD2045159,CUST644072,21,2464,Silver,US,Web Browser,Windows PC,PayPal,Shoes,116.42,105.66,0,0,2023-07-26,2023-08-11,16,Accidental Order,91,58,63.7,1,0,1,1,UPS,0,0,1,4,2,13.2,0,Policy Abuser,1
ORD2004125,CUST173532,19,619,New,US,Web Browser,Windows PC,Debit Card,Beauty,225.82,189.69,1,0,2022-06-26,2022-07-24,28,Wrong Item Sent,28,2,7.1,0,1,1,1,OnTrac,0,0,0,0,1,70.7,0,Legitimate,0
ORD2030786,CUST368453,56,960,Silver,US,Tablet App,iPad,Buy Now Pay Later,Home & Kitchen,477.27,457.48,1,0,2022-05-05,2022-05-30,25,Changed Mind,19,5,26.3,1,1,1,1,OnTrac,0,0,0,4,5,1.8,1,Wardrobing,3
ORD2044900,CUST807255,30,1393,Platinum,CA,Web Browser,Windows PC,Credit Card,Furniture,55.27,53.83,0,1,2023-11-08,2023-12-01,23,Too Large,19,11,57.9,1,0,0,1,FedEx,0,0,0,5,4,18.9,1,Policy Abuser,1
ORD2054540,CUST295056,20,1005,Gold,US,Mobile App,Windows PC,Gift Card,Books,193.61,155.06,0,0,2023-05-04,2023-05-14,10,Quality Issue,46,1,2.2,0,1,0,1,DHL,0,0,0,0,0,31.7,1,Legitimate,0
ORD2006974,CUST949665,58,1358,Bronze,CA,Mobile App,MacBook,PayPal,Beauty,119.22,118.36,0,0,2022-01-11,2022-01-16,5,Item Not Received,39,32,82.1,0,1,0,1,USPS,0,0,0,2,2,11.4,0,Policy Abuser,1
ORD2021015,CUST979414,24,578,Gold,US,Tablet App,MacBook,PayPal,Clothing,157.82,128.18,0,0,2023-05-10,2023-06-03,24,Quality Issue,56,3,5.4,0,1,0,1,FedEx,1,0,0,0,0,66.3,0,Legitimate,0
ORD2003715,CUST266061,27,1933,Silver,GB,Mobile App,Android,Buy Now Pay Later,Jewelry,151.67,147.25,0,1,2022-07-29,2022-08-26,28,Found Better Price,13,5,38.5,1,1,1,1,OnTrac,0,0,0,3,2,4.2,0,Wardrobing,3
ORD2055548,CUST670577,51,306,Silver,GB,Web Browser,MacBook,PayPal,Sports,145.13,141.83,0,0,2023-09-06,2023-10-01,25,Too Large,79,62,78.5,1,1,0,1,FedEx,0,0,0,2,2,62.0,0,Policy Abuser,1
ORD2011208,CUST187419,21,692,Silver,US,Web Browser,MacBook,Buy Now Pay Later,Clothing,155.77,157.65,0,1,2023-02-16,2023-02-19,3,Too Large,34,14,41.2,1,1,1,0,OnTrac,0,0,0,6,2,3.8,0,Fraudulent Return,2
ORD2022697,CUST523032,40,1755,Platinum,CA,Mobile App,iPad,Debit Card,Sports,33.3,32.98,0,1,2022-04-22,2022-05-08,16,Too Small,28,12,42.9,1,1,0,1,OnTrac,0,0,0,3,3,24.6,0,Policy Abuser,1
ORD2019992,CUST810257,51,1713,Bronze,DE,Web Browser,Android,Credit Card,Shoes,16.62,14.96,0,0,2023-11-09,2023-11-14,5,Changed Mind,12,1,8.3,0,0,0,1,USPS,1,0,0,0,1,58.7,0,Legitimate,0
ORD2054674,CUST995241,51,1163,Silver,CA,Mobile App,iPad,Credit Card,Tools,24.8,22.03,0,0,2023-03-21,2023-04-03,13,Defective/Broken,48,1,2.1,1,1,1,1,FedEx,0,0,0,1,0,25.6,1,Legitimate,0
ORD2016239,CUST759576,47,2386,New,US,Tablet App,Windows PC,Buy Now Pay Later,Home & Kitchen,186.07,169.34,0,0,2022-03-15,2022-04-14,30,Arrived Late,80,9,11.2,1,0,0,1,USPS,0,0,0,0,0,0.8,0,Legitimate,0
ORD2015640,CUST752479,21,1637,Bronze,US,Mobile App,iPhone,Debit Card,Home & Kitchen,112.02,108.58,0,0,2022-06-02,2022-06-05,3,Changed Mind,52,1,1.9,0,1,1,1,UPS,0,0,0,1,0,3.1,0,Legitimate,0
ORD2032005,CUST390426,41,185,Silver,CA,Mobile App,iPhone,Debit Card,Furniture,100.03,90.47,0,0,2023-03-23,2023-03-27,4,Too Small,50,3,6.0,0,1,0,1,OnTrac,0,0,0,1,0,67.3,1,Legitimate,0
ORD2004459,CUST719856,42,1024,Silver,IN,Mobile App,Android,PayPal,Furniture,62.03,49.98,0,1,2022-10-09,2022-10-13,4,Not As Described,59,0,0.0,0,1,0,1,OnTrac,0,0,0,0,1,51.9,1,Legitimate,0
ORD2046143,CUST708881,21,1918,New,US,Tablet App,Windows PC,Crypto,Clothing,205.39,171.6,1,0,2022-12-06,2022-12-24,18,Found Better Price,76,10,13.2,0,1,1,1,DHL,0,0,0,1,1,22.5,0,Legitimate,0
ORD2001163,CUST353123,30,425,Platinum,FR,Tablet App,Windows PC,Credit Card,Home & Kitchen,82.24,73.14,0,0,2023-03-05,2023-03-09,4,Not As Described,39,3,7.7,0,1,0,1,USPS,0,0,0,1,0,47.5,0,Legitimate,0
ORD2047825,CUST320450,37,2406,Platinum,GB,Web Browser,MacBook,Credit Card,Jewelry,142.28,138.8,0,1,2022-07-03,2022-07-19,16,Wrong Item Sent,29,2,6.9,1,1,0,1,FedEx,0,0,0,0,1,25.0,1,Legitimate,0
ORD2040773,CUST385917,32,391,Gold,US,Web Browser,iPad,Credit Card,Beauty,179.63,172.17,0,0,2023-01-02,2023-01-29,27,Too Small,59,40,67.8,1,0,0,1,UPS,0,0,1,6,4,13.2,0,Policy Abuser,1
ORD2019439,CUST251437,63,2203,New,FR,Web Browser,iPad,Debit Card,Clothing,130.62,130.07,0,0,2023-02-05,2023-02-19,14,Found Better Price,119,67,56.3,0,1,0,1,UPS,0,0,1,4,0,65.4,1,Policy Abuser,1
ORD2040704,CUST397879,66,2436,Platinum,CA,Tablet App,MacBook,Gift Card,Tools,56.81,54.7,0,0,2022-10-17,2022-11-22,36,Too Large,12,4,33.3,1,1,0,1,DHL,0,0,0,4,0,3.2,0,Wardrobing,3
ORD2059807,CUST990086,42,1248,Silver,US,Tablet App,Android,Debit Card,Beauty,82.11,66.32,0,0,2023-09-19,2023-10-03,14,Not As Described,20,0,0.0,0,0,0,1,DHL,0,0,0,1,1,56.3,0,Legitimate,0
ORD2025311,CUST499370,36,1420,Gold,CA,Web Browser,Android,Gift Card,Toys,111.75,96.91,0,0,2022-12-23,2023-01-21,29,Not As Described,78,4,5.1,0,1,0,1,USPS,0,0,0,0,0,56.1,0,Legitimate,0
ORD2040626,CUST305236,30,1417,Silver,GB,Tablet App,Windows PC,Buy Now Pay Later,Clothing,107.18,101.84,0,0,2022-09-21,2022-10-20,29,Too Small,43,18,41.9,1,1,0,1,OnTrac,0,0,0,5,2,2.8,0,Wardrobing,3
ORD2015547,CUST823710,35,1255,Bronze,CA,Mobile App,Android,Gift Card,Clothing,107.11,98.47,0,0,2023-08-23,2023-09-22,30,Arrived Late,10,2,20.0,1,1,0,1,FedEx,0,0,0,2,5,2.0,0,Wardrobing,3
ORD2019662,CUST810442,29,755,Bronze,US,Tablet App,MacBook,Crypto,Sports,139.26,139.17,0,1,2023-09-15,2023-09-19,4,Defective/Broken,47,5,10.6,0,1,1,1,UPS,0,0,0,0,0,17.3,0,Legitimate,0
ORD2020570,CUST439789,64,405,Bronze,FR,Web Browser,Android,PayPal,Sports,163.19,138.64,0,0,2022-03-17,2022-03-19,2,Too Large,41,3,7.3,0,0,0,1,DHL,0,0,0,0,0,19.5,0,Legitimate,0
ORD2020522,CUST873039,19,830,New,US,Web Browser,Android,Gift Card,Beauty,199.76,185.98,0,0,2023-07-12,2023-07-18,6,Defective/Broken,75,0,0.0,0,1,0,1,USPS,0,0,0,1,0,23.4,0,Legitimate,0
ORD2054470,CUST164994,47,1728,Bronze,US,Mobile App,iPad,Credit Card,Jewelry,273.91,261.8,1,0,2023-05-06,2023-05-25,19,Found Better Price,40,0,0.0,0,1,1,1,USPS,0,0,0,1,1,43.3,1,Legitimate,0
ORD2056404,CUST706721,36,1370,Silver,BR,Web Browser,Android,Credit Card,Clothing,84.39,80.48,0,0,2022-07-26,2022-08-02,7,Too Large,18,2,11.1,0,1,1,1,DHL,0,0,0,0,0,64.8,1,Legitimate,0
ORD2039199,CUST482655,68,900,Silver,US,Mobile App,Windows PC,PayPal,Home & Kitchen,279.51,226.3,1,0,2023-04-27,2023-05-20,23,Found Better Price,57,5,8.8,0,1,1,1,UPS,0,0,0,1,0,69.9,0,Legitimate,0
ORD2056894,CUST369489,58,1114,New,DE,Web Browser,iPad,Debit Card,Books,277.01,222.03,1,0,2022-04-22,2022-04-26,4,Not As Described,15,0,0.0,0,1,1,1,DHL,1,0,0,1,1,53.0,1,Legitimate,0
ORD2038819,CUST518965,18,1507,Silver,DE,Mobile App,iPad,Gift Card,Books,150.02,143.0,0,1,2022-01-26,2022-02-26,31,Accidental Order,31,15,48.4,1,1,0,1,UPS,0,0,0,5,2,2.6,0,Wardrobing,3
